site_set,condition,gc_class,n_sites_per_gene,level,base_level,d_A_n_genes,d_A_mean,d_A_median,d_A_sd,d_A_q25,d_A_q75,d_A_frac_improved
platy_not_human,add_own,gc_up,90.00614079527396,54.08547583400576,44.44696202586844,398,9.638513808137322,8.802849798192149,8.885251170244667,4.206758812820512,13.936287872683575,0.8768844221105527
platy_not_human,add_own,gc_down,55.47598359903637,28.280822097623123,36.40393995766379,398,-8.123117860040669,-7.47902101833215,7.786020273767672,-12.861059014554623,-3.2618839945975706,0.1306532663316583
platy_not_human,add_own,gc_neutral,45.08933522159025,45.3769873565105,42.263708007259474,398,3.113279349251026,2.377264434733611,7.955317311744206,-1.7216059601613054,7.1958598252908,0.635678391959799
platy_not_human,add_own_L24,gc_up,89.75549472512411,47.12248957403714,44.44696202586844,398,2.675527548168714,2.055420896128272,7.370107893843508,-1.635157119391458,7.2657516673129985,0.6381909547738693
platy_not_human,add_own_L24,gc_down,55.73242041668549,34.08461019276102,36.40393995766379,398,-2.3193297649027707,-2.485382977992927,7.414577728742989,-7.42470759810908,2.861942365846585,0.3793969849246231
platy_not_human,add_own_L24,gc_neutral,45.19561155274095,43.28168931436701,42.263708007259474,398,1.0179813071075416,0.9227610795451112,7.39909580983758,-3.2492982497028926,5.466547596215918,0.542713567839196
platy_not_human,cross_gene_a1.0,gc_up,89.97608565011204,53.7591326238466,44.44696202586844,398,9.312170597978172,8.107904676255433,8.230440512836513,3.9649081667167945,13.031750465582151,0.914572864321608
platy_not_human,cross_gene_a1.0,gc_down,55.47360262225212,28.654052731217504,36.40393995766379,398,-7.749887226446289,-7.397657551013024,8.078034195627065,-13.280215211680254,-2.665194951984712,0.1582914572864321
platy_not_human,cross_gene_a1.0,gc_neutral,45.15095183641039,45.56509216352932,42.263708007259474,398,3.3013841562698443,2.982462186506304,8.075359472344372,-1.7969355558470834,7.850446740279683,0.6557788944723618
platy_not_human,panel_other_k5,gc_up,89.92082070637346,52.47630307086675,44.44696202586844,398,8.029341044998322,7.063290568018328,8.980105708895982,1.78705649069229,12.70806620728126,0.8316582914572864
