layer,condition,axis,family,rho
3,paired_p3_syn,within_family,dopamine_receptor,0.8981789457973349
3,paired_p3_syn,within_family,ectonucleotide_pyrophosphatase,0.9649512678318112
3,paired_p3_syn,within_family,ferritin,0.9345355102155845
3,paired_p3_syn,within_family,flavin_monooxygenase,0.9593083562401722
3,paired_p3_syn,within_family,globins,0.9580031842807512
3,paired_p3_syn,within_family,glutamate_metabotropic,0.9479206426843558
3,paired_p3_syn,within_family,glutaredoxin,0.9311908025119672
3,paired_p3_syn,within_family,glutathione_peroxidase,0.894807541275327
3,paired_p3_syn,within_family,glutathione_s_transferase,0.8965407175913321
3,paired_p3_syn,within_family,guanylate_binding_protein,0.9442687747035572
3,paired_p3_syn,within_family,heme_oxygenase,0.977721335268505
3,paired_p3_syn,within_family,histamine_receptor,0.9601389243912412
3,paired_p3_syn,within_family,histone_deacetylase_classI,0.9777008606092252
3,paired_p3_syn,within_family,histone_h4,0.8337155598025164
3,paired_p3_syn,within_family,hox,0.951492746859857
3,paired_p3_syn,within_family,m14_carboxypeptidase,0.9696314680615982
3,paired_p3_syn,within_family,matrix_metalloproteinase,0.9509112647438936
3,paired_p3_syn,within_family,metallothionein,0.8907144330177276
3,paired_p3_syn,within_family,muscarinic_receptor,0.8432222890579504
3,paired_p3_syn,within_family,nadph_oxidase,0.9692156512737334
3,paired_p3_syn,within_family,nitric_oxide_synthase,0.9606169552416708
3,paired_p3_syn,within_family,olfactory_receptors,0.7862765722136555
3,paired_p3_syn,within_family,opsins,0.9355356007427345
3,paired_p3_syn,within_family,p2y_receptor,0.811605413193689
3,paired_p3_syn,within_family,peroxidase,0.983859945656468
3,paired_p3_syn,within_family,peroxiredoxin,0.9568280033700352
3,paired_p3_syn,within_family,phosphodiesterase,0.969499218499655
3,paired_p3_syn,within_family,rab_gtpase,0.9474113455466756
3,paired_p3_syn,within_family,ras_gtpases,0.9320094093100656
3,paired_p3_syn,within_family,rho_gtpase,0.9179979893837202
3,paired_p3_syn,within_family,serine_protease,0.92726496620579
3,paired_p3_syn,within_family,serotonin_receptor,0.920515937762754
3,paired_p3_syn,within_family,steap_metalloreductase,0.9454610767320476
3,paired_p3_syn,within_family,sulfotransferase,0.951588403340536
3,paired_p3_syn,within_family,taste2_receptor,0.735498096556333
3,paired_p3_syn,within_family,udp_glucuronosyltransferase,0.953602101997824
3,paired_p3_missense,within_family,adam_metallopeptidase,0.9474232599744596
3,paired_p3_missense,within_family,adamts_metallopeptidase,0.962394650446335
3,paired_p3_missense,within_family,adrenoceptor,0.9373727804839004
3,paired_p3_missense,within_family,alcohol_dehydrogenase,0.9784290575734425
3,paired_p3_missense,within_family,aldehyde_dehydrogenase,0.9652677405128288
3,paired_p3_missense,within_family,aldo_keto_reductase,0.9737645181677465
3,paired_p3_missense,within_family,alkaline_phosphatase,0.981759210861378
3,paired_p3_missense,within_family,arachidonate_lipoxygenase,0.9696728564268025
3,paired_p3_missense,within_family,arf_gtpase,0.9111045211308252
3,paired_p3_missense,within_family,carbonic_anhydrase,0.94993053350568
3,paired_p3_missense,within_family,cxc_chemokine_receptor,0.8876944807911183
3,paired_p3_missense,within_family,cytochrome_p450,0.946984724508052
3,paired_p3_missense,within_family,dopamine_receptor,0.9143972626699128
3,paired_p3_missense,within_family,ectonucleotide_pyrophosphatase,0.967456371737104
3,paired_p3_missense,within_family,ferritin,0.8942510601078375
3,paired_p3_missense,within_family,flavin_monooxygenase,0.966946060953254
3,paired_p3_missense,within_family,globins,0.9632987080088294
3,paired_p3_missense,within_family,glutamate_metabotropic,0.9401280753773766
3,paired_p3_missense,within_family,glutaredoxin,0.9494303289805928
3,paired_p3_missense,within_family,glutathione_peroxidase,0.8960975325424617
3,paired_p3_missense,within_family,glutathione_s_transferase,0.915479431052752
3,paired_p3_missense,within_family,guanylate_binding_protein,0.8954545454545453
3,paired_p3_missense,within_family,heme_oxygenase,0.9822309765705992
3,paired_p3_missense,within_family,histamine_receptor,0.9413189652610324
3,paired_p3_missense,within_family,histone_deacetylase_classI,0.9736542724141736
3,paired_p3_missense,within_family,histone_h4,0.8303710781971652
3,paired_p3_missense,within_family,hox,0.9208003697263196
3,paired_p3_missense,within_family,m14_carboxypeptidase,0.9651245274483174
3,paired_p3_missense,within_family,matrix_metalloproteinase,0.9450825491769812
3,paired_p3_missense,within_family,metallothionein,0.9070498681712602
3,paired_p3_missense,within_family,muscarinic_receptor,0.8154996243989779
3,paired_p3_missense,within_family,nadph_oxidase,0.9628366168449948
3,paired_p3_missense,within_family,nitric_oxide_synthase,0.9160869990442384
3,paired_p3_missense,within_family,olfactory_receptors,0.7008286014341475
3,paired_p3_missense,within_family,opsins,0.9164470124739796
3,paired_p3_missense,within_family,p2y_receptor,0.8408743701148087
3,paired_p3_missense,within_family,peroxidase,0.9796339332909774
3,paired_p3_missense,within_family,peroxiredoxin,0.9446892093977756
3,paired_p3_missense,within_family,phosphodiesterase,0.9686798426256868
3,paired_p3_missense,within_family,rab_gtpase,0.9405469036988228
3,paired_p3_missense,within_family,ras_gtpases,0.9210069396043402
3,paired_p3_missense,within_family,rho_gtpase,0.9094981595181348
3,paired_p3_missense,within_family,serine_protease,0.9148932852314708
3,paired_p3_missense,within_family,serotonin_receptor,0.9132872567414624
3,paired_p3_missense,within_family,steap_metalloreductase,0.9348305161318968
3,paired_p3_missense,within_family,sulfotransferase,0.947614353918308
3,paired_p3_missense,within_family,taste2_receptor,0.6319426363899395
3,paired_p3_missense,within_family,udp_glucuronosyltransferase,0.9696165242956688
4,natural,within_family,adam_metallopeptidase,1.0
4,natural,within_family,adamts_metallopeptidase,1.0
4,natural,within_family,adrenoceptor,1.0
4,natural,within_family,alcohol_dehydrogenase,1.0
4,natural,within_family,aldehyde_dehydrogenase,1.0
4,natural,within_family,aldo_keto_reductase,1.0
4,natural,within_family,alkaline_phosphatase,1.0
4,natural,within_family,arachidonate_lipoxygenase,1.0
4,natural,within_family,arf_gtpase,1.0
4,natural,within_family,carbonic_anhydrase,1.0
4,natural,within_family,cxc_chemokine_receptor,1.0
4,natural,within_family,cytochrome_p450,1.0
4,natural,within_family,dopamine_receptor,1.0
4,natural,within_family,ectonucleotide_pyrophosphatase,1.0
4,natural,within_family,ferritin,1.0
4,natural,within_family,flavin_monooxygenase,1.0
4,natural,within_family,globins,1.0
4,natural,within_family,glutamate_metabotropic,1.0
4,natural,within_family,glutaredoxin,1.0
4,natural,within_family,glutathione_peroxidase,1.0
4,natural,within_family,glutathione_s_transferase,1.0
4,natural,within_family,guanylate_binding_protein,1.0
4,natural,within_family,heme_oxygenase,1.0
4,natural,within_family,histamine_receptor,1.0
4,natural,within_family,histone_deacetylase_classI,1.0
4,natural,within_family,histone_h4,1.0
4,natural,within_family,hox,1.0
4,natural,within_family,m14_carboxypeptidase,1.0
4,natural,within_family,matrix_metalloproteinase,1.0
4,natural,within_family,metallothionein,1.0
4,natural,within_family,muscarinic_receptor,1.0
4,natural,within_family,nadph_oxidase,1.0
4,natural,within_family,nitric_oxide_synthase,1.0
4,natural,within_family,olfactory_receptors,1.0
4,natural,within_family,opsins,1.0
4,natural,within_family,p2y_receptor,1.0
4,natural,within_family,peroxidase,1.0
4,natural,within_family,peroxiredoxin,1.0
4,natural,within_family,phosphodiesterase,1.0
4,natural,within_family,rab_gtpase,1.0
4,natural,within_family,ras_gtpases,1.0
4,natural,within_family,rho_gtpase,1.0
4,natural,within_family,serine_protease,1.0
4,natural,within_family,serotonin_receptor,1.0
4,natural,within_family,steap_metalloreductase,1.0
4,natural,within_family,sulfotransferase,1.0
4,natural,within_family,taste2_receptor,1.0
4,natural,within_family,udp_glucuronosyltransferase,1.0
4,gc_match,within_family,adam_metallopeptidase,0.806737049649793
4,gc_match,within_family,adamts_metallopeptidase,0.8981894477370839
4,gc_match,within_family,adrenoceptor,0.5694831486495631
4,gc_match,within_family,alcohol_dehydrogenase,0.8886867143551634
4,gc_match,within_family,aldehyde_dehydrogenase,0.9074528837053064
4,gc_match,within_family,aldo_keto_reductase,0.841493709089897
4,gc_match,within_family,alkaline_phosphatase,0.931138005441411
4,gc_match,within_family,arachidonate_lipoxygenase,0.8763571434245231
4,gc_match,within_family,arf_gtpase,0.6301641639200148
4,gc_match,within_family,carbonic_anhydrase,0.7229041304667311
4,gc_match,within_family,cxc_chemokine_receptor,0.7032331972298032
4,gc_match,within_family,cytochrome_p450,0.8263250250394026
4,gc_match,within_family,dopamine_receptor,0.6258002211814959
4,gc_match,within_family,ectonucleotide_pyrophosphatase,0.8782653456400892
4,gc_match,within_family,ferritin,0.563588956962591
4,gc_match,within_family,flavin_monooxygenase,0.8883997966621946
4,gc_match,within_family,globins,0.7834633695007422
4,gc_match,within_family,glutamate_metabotropic,0.7350305737038427
4,gc_match,within_family,glutaredoxin,0.7171968761880675
4,gc_match,within_family,glutathione_peroxidase,0.7095703187026388
4,gc_match,within_family,glutathione_s_transferase,0.5963245706420955
4,gc_match,within_family,guanylate_binding_protein,0.8398550724637679
4,gc_match,within_family,heme_oxygenase,0.9199979266017002
4,gc_match,within_family,histamine_receptor,0.7021054721478593
4,gc_match,within_family,histone_deacetylase_classI,0.9074244409091436
4,gc_match,within_family,histone_h4,0.3584965758878802
4,gc_match,within_family,hox,0.5774814090317327
4,gc_match,within_family,m14_carboxypeptidase,0.8649669731194709
4,gc_match,within_family,matrix_metalloproteinase,0.851604746784466
4,gc_match,within_family,metallothionein,0.516784729431635
4,gc_match,within_family,muscarinic_receptor,0.3968693727233914
4,gc_match,within_family,nadph_oxidase,0.914678662345137
4,gc_match,within_family,nitric_oxide_synthase,0.5411261519068132
4,gc_match,within_family,olfactory_receptors,0.1834494809573477
4,gc_match,within_family,opsins,0.7145242904616822
4,gc_match,within_family,p2y_receptor,0.4756974388610621
4,gc_match,within_family,peroxidase,0.9418430747534136
4,gc_match,within_family,peroxiredoxin,0.8262560655471904
4,gc_match,within_family,phosphodiesterase,0.8734432901649509
4,gc_match,within_family,rab_gtpase,0.7383307052865623
4,gc_match,within_family,ras_gtpases,0.6584686855110059
4,gc_match,within_family,rho_gtpase,0.6602133380719513
4,gc_match,within_family,serine_protease,0.7508486470959761
4,gc_match,within_family,serotonin_receptor,0.6140871247210311
4,gc_match,within_family,steap_metalloreductase,0.8642562284005293
4,gc_match,within_family,sulfotransferase,0.7880214865691963
4,gc_match,within_family,taste2_receptor,0.0004315151598024
4,gc_match,within_family,udp_glucuronosyltransferase,0.8993332870338218
4,dinuc_shuffle,within_family,adam_metallopeptidase,0.8189972095897212
4,dinuc_shuffle,within_family,adamts_metallopeptidase,0.9134261700063192
4,dinuc_shuffle,within_family,adrenoceptor,0.6668588548029274
4,dinuc_shuffle,within_family,alcohol_dehydrogenase,0.8433293978748523
4,dinuc_shuffle,within_family,aldehyde_dehydrogenase,0.8999132252041264
4,dinuc_shuffle,within_family,aldo_keto_reductase,0.8869298444708253
4,dinuc_shuffle,within_family,alkaline_phosphatase,0.9528768445177112
4,dinuc_shuffle,within_family,arachidonate_lipoxygenase,0.9013734273614554
4,dinuc_shuffle,within_family,arf_gtpase,0.6856051352448405
4,dinuc_shuffle,within_family,carbonic_anhydrase,0.7565385135545074
4,dinuc_shuffle,within_family,cxc_chemokine_receptor,0.8210026630907654
4,dinuc_shuffle,within_family,cytochrome_p450,0.8361072748083878
4,dinuc_shuffle,within_family,dopamine_receptor,0.6886340586217866
4,dinuc_shuffle,within_family,ectonucleotide_pyrophosphatase,0.8807589468094648
4,dinuc_shuffle,within_family,ferritin,0.6514536033601367
4,dinuc_shuffle,within_family,flavin_monooxygenase,0.8816295206299027
4,dinuc_shuffle,within_family,globins,0.7987190735256003
4,dinuc_shuffle,within_family,glutamate_metabotropic,0.7496016510547193
4,dinuc_shuffle,within_family,glutaredoxin,0.7005490674916712
4,dinuc_shuffle,within_family,glutathione_peroxidase,0.7422331500199307
4,dinuc_shuffle,within_family,glutathione_s_transferase,0.6076445526574054
4,dinuc_shuffle,within_family,guanylate_binding_protein,0.8032938076416336
4,dinuc_shuffle,within_family,heme_oxygenase,0.9367198838896952
4,dinuc_shuffle,within_family,histamine_receptor,0.7690896065530066
4,dinuc_shuffle,within_family,histone_deacetylase_classI,0.9067885705504783
4,dinuc_shuffle,within_family,histone_h4,0.3917025003981526
4,dinuc_shuffle,within_family,hox,0.611006838495597
4,dinuc_shuffle,within_family,m14_carboxypeptidase,0.8658543822481104
4,dinuc_shuffle,within_family,matrix_metalloproteinase,0.8507317129535941
4,dinuc_shuffle,within_family,metallothionein,0.655202863958273
4,dinuc_shuffle,within_family,muscarinic_receptor,0.5046243196414799
4,dinuc_shuffle,within_family,nadph_oxidase,0.9163272463275334
4,dinuc_shuffle,within_family,nitric_oxide_synthase,0.5780059018890505
4,dinuc_shuffle,within_family,olfactory_receptors,0.3296489176718172
4,dinuc_shuffle,within_family,opsins,0.7609736311594055
4,dinuc_shuffle,within_family,p2y_receptor,0.5729282824562754
4,dinuc_shuffle,within_family,peroxidase,0.9458568450969238
4,dinuc_shuffle,within_family,peroxiredoxin,0.7712344922749105
4,dinuc_shuffle,within_family,phosphodiesterase,0.8707743555168797
4,dinuc_shuffle,within_family,rab_gtpase,0.7567131717974752
4,dinuc_shuffle,within_family,ras_gtpases,0.6857151911219638
4,dinuc_shuffle,within_family,rho_gtpase,0.6859917958156807
4,dinuc_shuffle,within_family,serine_protease,0.7964370084722926
4,dinuc_shuffle,within_family,serotonin_receptor,0.62584139586472
4,dinuc_shuffle,within_family,steap_metalloreductase,0.8365230227077706
4,dinuc_shuffle,within_family,sulfotransferase,0.8225310634977705
4,dinuc_shuffle,within_family,taste2_receptor,0.1730401915640955
4,dinuc_shuffle,within_family,udp_glucuronosyltransferase,0.9240848129885564
4,kmer4_shuffle,within_family,adam_metallopeptidase,0.8287517101393268
4,kmer4_shuffle,within_family,adamts_metallopeptidase,0.8999977075395188
4,kmer4_shuffle,within_family,adrenoceptor,0.6537808217104224
4,kmer4_shuffle,within_family,alcohol_dehydrogenase,0.8997222029307589
4,kmer4_shuffle,within_family,aldehyde_dehydrogenase,0.8932715067230655
4,kmer4_shuffle,within_family,aldo_keto_reductase,0.856095196148986
4,kmer4_shuffle,within_family,alkaline_phosphatase,0.9367402463377694
4,kmer4_shuffle,within_family,arachidonate_lipoxygenase,0.8917223111622694
4,kmer4_shuffle,within_family,arf_gtpase,0.7147997080210724
4,kmer4_shuffle,within_family,carbonic_anhydrase,0.7409170005940201
4,kmer4_shuffle,within_family,cxc_chemokine_receptor,0.8367935938724745
4,kmer4_shuffle,within_family,cytochrome_p450,0.8376535769809292
4,kmer4_shuffle,within_family,dopamine_receptor,0.7998603156829903
4,kmer4_shuffle,within_family,ectonucleotide_pyrophosphatase,0.8696172883974234
4,kmer4_shuffle,within_family,ferritin,0.7938569103530739
4,kmer4_shuffle,within_family,flavin_monooxygenase,0.8719025380604559
4,kmer4_shuffle,within_family,globins,0.7642706102902429
4,kmer4_shuffle,within_family,glutamate_metabotropic,0.759856260557304
4,kmer4_shuffle,within_family,glutaredoxin,0.7994298797860696
4,kmer4_shuffle,within_family,glutathione_peroxidase,0.672855503563455
4,kmer4_shuffle,within_family,glutathione_s_transferase,0.6778768050108284
4,kmer4_shuffle,within_family,guanylate_binding_protein,0.8314229249011856
4,kmer4_shuffle,within_family,heme_oxygenase,0.9174580136844288
4,kmer4_shuffle,within_family,histamine_receptor,0.7310246531045672
4,kmer4_shuffle,within_family,histone_deacetylase_classI,0.8877553454313251
4,kmer4_shuffle,within_family,histone_h4,0.4234910017518714
4,kmer4_shuffle,within_family,hox,0.6664273319843194
4,kmer4_shuffle,within_family,m14_carboxypeptidase,0.861031689600003
4,kmer4_shuffle,within_family,matrix_metalloproteinase,0.848884040701427
